Start;Ende;Parkplatz Name;"Content-Type: text/plain; charset=utf-8
";updated;verified_payment;Buchungsstatus;Parkplatz Name
2020-08-07T10:45:00+02:00;2020-08-07T13:45:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-08-07T10:41:25+02:00;2020-08-07T10:42:05+02:00;2020-08-07T10:41:54+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-16T17:40:00+02:00;2020-06-16T18:40:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-16T17:36:11+02:00;2020-06-16T17:36:22+02:00;2020-06-16T17:36:17+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-16T09:35:00+02:00;2020-06-16T10:35:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-16T09:31:13+02:00;2020-06-16T09:31:37+02:00;2020-06-16T09:31:26+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-16T10:00:00+02:00;2020-06-16T20:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-16T09:26:37+02:00;2020-06-16T09:27:54+02:00;2020-06-16T09:27:50+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-15T13:40:00+02:00;2020-06-15T16:40:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-15T13:36:31+02:00;2020-06-15T13:37:53+02:00;2020-06-15T13:37:38+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-15T10:15:00+02:00;2020-06-16T10:15:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-15T10:14:21+02:00;2020-06-15T10:15:01+02:00;2020-06-15T10:14:30+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-15T10:05:00+02:00;2020-06-16T10:05:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-15T10:02:38+02:00;2020-06-15T10:03:02+02:00;2020-06-15T10:02:55+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-15T10:00:00+02:00;2020-06-16T10:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-15T10:00:32+02:00;2020-06-15T10:00:56+02:00;2020-06-15T10:00:45+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-15T20:00:00+02:00;2020-06-15T21:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-15T09:43:33+02:00;2020-06-15T09:43:41+02:00;2020-06-15T09:43:36+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-15T09:25:00+02:00;2020-06-16T09:25:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-15T09:23:05+02:00;2020-06-15T09:23:36+02:00;2020-06-15T09:23:23+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-13T11:25:00+02:00;2020-06-13T12:25:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-13T11:21:08+02:00;2020-06-13T11:21:41+02:00;2020-06-13T11:21:14+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-12T20:40:00+02:00;2020-06-13T20:40:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-12T20:37:52+02:00;2020-06-12T20:38:27+02:00;2020-06-12T20:38:23+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-08T09:05:00+02:00;2020-06-09T09:05:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-08T09:01:46+02:00;2020-06-08T09:02:09+02:00;2020-06-08T09:01:54+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-08T09:45:00+02:00;2020-06-08T20:45:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-07T20:26:41+02:00;2020-06-07T20:28:04+02:00;2020-06-07T20:27:58+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-07T16:45:00+02:00;2020-06-07T19:45:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-07T16:41:04+02:00;2020-06-07T16:42:52+02:00;2020-06-07T16:42:49+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-06T20:55:00+02:00;2020-06-06T21:55:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-06T20:54:41+02:00;2020-06-06T20:56:36+02:00;2020-06-06T20:56:31+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-06T18:55:00+02:00;2020-06-06T20:55:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-06T18:52:37+02:00;2020-06-06T18:53:33+02:00;2020-06-06T18:53:12+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-06T16:05:00+02:00;2020-06-06T17:05:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-06T14:06:05+02:00;2020-06-06T14:06:50+02:00;2020-06-06T14:06:23+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-06T10:45:00+02:00;2020-06-07T10:45:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-06T10:42:11+02:00;2020-06-06T10:42:39+02:00;2020-06-06T10:42:21+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-05T20:25:00+02:00;2020-06-05T21:25:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-05T19:42:45+02:00;2020-06-05T19:43:04+02:00;2020-06-05T19:42:53+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-05T11:00:00+02:00;2020-06-06T11:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-05T10:56:05+02:00;2020-06-05T10:56:23+02:00;2020-06-05T10:56:10+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-05T09:25:00+02:00;2020-06-05T13:25:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-05T09:22:05+02:00;2020-06-05T09:23:02+02:00;2020-06-05T09:22:41+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-05T08:05:00+02:00;2020-06-06T08:05:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-05T08:01:18+02:00;2020-06-05T08:01:50+02:00;2020-06-05T08:01:35+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-04T10:25:00+02:00;2020-06-05T10:25:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-04T10:25:41+02:00;2020-06-04T10:25:55+02:00;2020-06-04T10:25:50+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-03T16:40:00+02:00;2020-06-03T17:40:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-03T15:58:58+02:00;2020-06-03T15:59:30+02:00;2020-06-03T15:59:22+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-03T15:40:00+02:00;2020-06-03T16:40:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-03T15:39:07+02:00;2020-06-03T15:39:46+02:00;2020-06-03T15:39:37+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-03T11:15:00+02:00;2020-06-03T21:15:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-03T10:57:41+02:00;2020-06-03T10:58:22+02:00;2020-06-03T10:58:11+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-06-03T09:25:00+02:00;2020-06-04T09:25:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-06-03T09:25:39+02:00;2020-06-03T09:26:13+02:00;2020-06-03T09:25:46+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-04-30T11:40:00+02:00;2020-05-01T11:40:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-04-30T11:36:06+02:00;2020-04-30T11:36:46+02:00;2020-04-30T11:36:22+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-04-30T09:55:00+02:00;2020-05-01T09:55:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-04-30T09:51:08+02:00;2020-04-30T09:51:34+02:00;2020-04-30T09:51:14+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-04-29T15:55:00+02:00;2020-04-29T16:55:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-04-29T15:52:51+02:00;2020-04-29T15:55:18+02:00;2020-04-29T15:54:52+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-04-29T10:50:00+02:00;2020-04-30T10:50:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-04-29T10:50:38+02:00;2020-04-29T10:51:14+02:00;2020-04-29T10:50:55+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-04-29T10:35:00+02:00;2020-04-30T10:35:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-04-29T10:35:03+02:00;2020-04-29T10:35:29+02:00;2020-04-29T10:35:15+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-04-28T09:10:00+02:00;2020-04-29T09:10:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-04-28T09:09:13+02:00;2020-04-28T09:09:28+02:00;2020-04-28T09:09:22+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-04-27T18:35:00+02:00;2020-04-27T19:35:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-04-27T18:31:05+02:00;2020-04-27T18:31:35+02:00;2020-04-27T18:31:13+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-07T07:50:00+02:00;2020-10-08T07:50:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-07T07:47:55+02:00;2020-10-07T07:48:22+02:00;2020-10-07T07:48:06+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-06T13:25:00+02:00;2020-10-06T15:25:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-06T13:17:10+02:00;2020-10-06T13:19:52+02:00;2020-10-06T13:18:54+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-06T11:45:00+02:00;2020-10-06T12:45:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-06T11:45:57+02:00;2020-10-06T11:46:19+02:00;2020-10-06T11:46:08+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-06T11:30:00+02:00;2020-10-07T11:30:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-06T11:30:16+02:00;2020-10-06T11:31:48+02:00;2020-10-06T11:30:25+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-06T11:00:00+02:00;2020-10-07T11:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-06T11:00:15+02:00;2020-10-06T11:01:20+02:00;2020-10-06T11:00:31+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-06T09:55:00+02:00;2020-10-07T09:55:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-06T09:54:57+02:00;2020-10-06T09:55:14+02:00;2020-10-06T09:55:04+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-05T11:25:00+02:00;2020-10-05T14:25:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-05T11:24:02+02:00;2020-10-05T11:25:06+02:00;2020-10-05T11:24:11+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-05T10:40:00+02:00;2020-10-06T10:40:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-05T10:36:40+02:00;2020-10-05T10:37:23+02:00;2020-10-05T10:36:46+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-05T10:35:00+02:00;2020-10-06T10:35:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-05T10:34:08+02:00;2020-10-05T10:35:18+02:00;2020-10-05T10:34:15+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-05T12:00:00+02:00;2020-10-07T14:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-05T09:00:57+02:00;2020-10-05T09:02:19+02:00;2020-10-05T09:01:16+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-04T16:40:00+02:00;2020-10-04T17:40:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-04T16:37:40+02:00;2020-10-04T16:38:20+02:00;2020-10-04T16:37:58+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-04T16:20:00+02:00;2020-10-04T19:20:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-04T16:18:40+02:00;2020-10-04T16:20:13+02:00;2020-10-04T16:19:29+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-04T14:50:00+02:00;2020-10-04T17:50:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-04T14:46:15+02:00;2020-10-04T14:46:55+02:00;2020-10-04T14:46:47+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-03T20:55:00+02:00;2020-10-03T23:55:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-03T20:54:27+02:00;2020-10-03T20:55:43+02:00;2020-10-03T20:54:55+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-03T18:05:00+02:00;2020-10-03T19:05:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-03T17:19:09+02:00;2020-10-03T17:20:19+02:00;2020-10-03T17:19:25+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-03T16:05:00+02:00;2020-10-03T18:05:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-03T16:04:17+02:00;2020-10-03T16:05:04+02:00;2020-10-03T16:04:50+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-03T15:40:00+02:00;2020-10-03T18:40:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-03T15:40:22+02:00;2020-10-03T15:41:47+02:00;2020-10-03T15:41:18+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-03T14:35:00+02:00;2020-10-03T15:35:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-03T14:32:23+02:00;2020-10-03T14:33:44+02:00;2020-10-03T14:32:43+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-03T11:45:00+02:00;2020-10-04T11:45:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-03T11:39:50+02:00;2020-10-03T11:41:06+02:00;2020-10-03T11:40:17+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-03T10:35:00+02:00;2020-10-04T10:35:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-03T10:34:59+02:00;2020-10-03T10:36:09+02:00;2020-10-03T10:35:07+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-03T10:15:00+02:00;2020-10-04T10:15:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-03T10:15:32+02:00;2020-10-03T10:15:59+02:00;2020-10-03T10:15:38+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-03T09:20:00+02:00;2020-10-04T09:20:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-03T09:20:27+02:00;2020-10-03T09:20:58+02:00;2020-10-03T09:20:34+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-03T10:00:00+02:00;2020-10-04T10:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-03T08:53:14+02:00;2020-10-03T08:53:40+02:00;2020-10-03T08:53:31+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-02T20:40:00+02:00;2020-10-03T00:40:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-02T20:40:03+02:00;2020-10-02T20:40:49+02:00;2020-10-02T20:40:32+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-02T20:35:00+02:00;2020-10-02T22:35:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-02T20:34:17+02:00;2020-10-02T20:35:40+02:00;2020-10-02T20:35:00+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-02T13:20:00+02:00;2020-10-03T13:20:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-02T13:20:00+02:00;2020-10-02T13:20:21+02:00;2020-10-02T13:20:07+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-02T13:35:00+02:00;2020-10-02T15:35:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-02T13:17:39+02:00;2020-10-02T13:19:20+02:00;2020-10-02T13:19:05+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-02T11:50:00+02:00;2020-10-02T13:50:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-02T11:52:29+02:00;2020-10-02T11:53:39+02:00;2020-10-02T11:52:46+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-02T10:40:00+02:00;2020-10-03T10:40:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-02T10:36:27+02:00;2020-10-02T10:37:16+02:00;2020-10-02T10:36:34+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-02T10:10:00+02:00;2020-10-03T10:10:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-02T10:09:21+02:00;2020-10-02T10:10:05+02:00;2020-10-02T10:09:33+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-02T10:00:00+02:00;2020-10-02T19:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-02T09:58:35+02:00;2020-10-02T09:59:45+02:00;2020-10-02T09:59:07+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-02T09:55:00+02:00;2020-10-03T09:55:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-02T09:55:17+02:00;2020-10-02T09:55:37+02:00;2020-10-02T09:55:27+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-02T09:50:00+02:00;2020-10-03T09:50:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-02T09:49:50+02:00;2020-10-02T09:50:26+02:00;2020-10-02T09:50:03+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-02T09:45:00+02:00;2020-10-03T09:45:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-02T09:44:51+02:00;2020-10-02T09:46:16+02:00;2020-10-02T09:45:05+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-02T09:40:00+02:00;2020-10-03T09:40:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-02T09:39:00+02:00;2020-10-02T09:39:42+02:00;2020-10-02T09:39:21+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-01T18:00:00+02:00;2020-10-01T20:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-01T17:53:29+02:00;2020-10-01T18:30:46+02:00;2020-10-01T18:30:03+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-01T15:20:00+02:00;2020-10-01T16:20:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-01T13:21:49+02:00;2020-10-01T13:23:10+02:00;2020-10-01T13:22:41+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-01T10:05:00+02:00;2020-10-02T10:05:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-01T10:03:08+02:00;2020-10-01T10:03:31+02:00;2020-10-01T10:03:16+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-01T09:45:00+02:00;2020-10-01T22:45:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-01T09:44:13+02:00;2020-10-01T09:45:50+02:00;2020-10-01T09:45:30+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-01T09:25:00+02:00;2020-10-02T09:25:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-10-01T09:25:04+02:00;2020-10-01T09:25:59+02:00;2020-10-01T09:25:15+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-10-01T10:00:00+02:00;2020-10-02T10:00:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-30T18:52:47+02:00;2020-09-30T18:54:05+02:00;2020-09-30T18:53:46+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-09-30T15:40:00+02:00;2020-09-30T16:40:00+02:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-09-30T15:30:58+02:00;2020-09-30T15:31:34+02:00;2020-09-30T15:31:09+02:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-20T15:55:00+01:00;2020-12-21T00:55:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-20T15:55:02+01:00;2020-12-20T15:56:01+01:00;2020-12-20T15:55:26+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-20T14:50:00+01:00;2020-12-20T16:50:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-20T14:50:38+01:00;2020-12-20T14:51:44+01:00;2020-12-20T14:51:03+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-18T13:50:00+01:00;2020-12-18T15:50:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-18T13:47:31+01:00;2020-12-18T13:48:08+01:00;2020-12-18T13:47:46+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-18T09:45:00+01:00;2020-12-19T09:45:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-18T09:41:21+01:00;2020-12-18T09:42:29+01:00;2020-12-18T09:41:38+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-18T09:35:00+01:00;2020-12-18T10:35:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-18T09:34:36+01:00;2020-12-18T09:34:55+01:00;2020-12-18T09:34:41+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-18T09:35:00+01:00;2020-12-19T09:35:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-18T09:34:21+01:00;2020-12-18T09:34:55+01:00;2020-12-18T09:34:28+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-18T09:30:00+01:00;2020-12-19T09:30:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-18T09:28:40+01:00;2020-12-18T09:30:36+01:00;2020-12-18T09:28:50+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-18T07:50:00+01:00;2020-12-19T07:50:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-18T07:48:24+01:00;2020-12-18T07:48:53+01:00;2020-12-18T07:48:27+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-17T15:45:00+01:00;2020-12-17T16:45:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-17T15:42:13+01:00;2020-12-17T15:43:48+01:00;2020-12-17T15:43:40+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-17T11:30:00+01:00;2020-12-18T11:30:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-17T11:27:32+01:00;2020-12-17T11:27:45+01:00;2020-12-17T11:27:36+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-17T11:15:00+01:00;2020-12-18T11:15:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-17T11:11:37+01:00;2020-12-17T11:12:39+01:00;2020-12-17T11:11:42+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-17T10:40:00+01:00;2020-12-17T12:40:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-17T10:36:30+01:00;2020-12-17T10:37:39+01:00;2020-12-17T10:36:43+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-17T08:45:00+01:00;2020-12-17T23:45:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-17T07:32:31+01:00;2020-12-17T07:34:12+01:00;2020-12-17T07:32:55+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-02-16T08:40:00+01:00;2020-02-17T08:40:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-02-16T08:39:18+01:00;2020-02-16T08:59:56+01:00;2020-02-16T08:59:50+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-16T18:10:00+01:00;2020-12-16T20:10:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-16T18:08:38+01:00;2020-12-16T18:09:41+01:00;2020-12-16T18:09:08+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
2020-12-16T14:15:00+01:00;2020-12-16T20:15:00+01:00;8bf5f03e-3513-43db-a448-f41cb43a35f4;2020-12-16T14:12:24+01:00;2020-12-16T14:13:13+01:00;2020-12-16T14:12:58+01:00;INVOICE_SENT;8bf5f03e-3513-43db-a448-f41cb43a35f4
